num_children	level	entropy	env_vector	num_samp	num_env
3	6	1.50826298333	"[ 0.09090909  0.          0.5         0.          0.36363636  1.95454545
  0.          0.          0.          0.          0.          0.          0.
  0.09090909  0.          0.          0.        ]"	13	17
843	4	3.32989633646	"[  48.51977927    8.67883494    4.7081212    31.51211245   24.99447333
   69.0692193     0.           22.61738821   90.91867558   10.27573779
   46.85887905   24.32037368  244.87207204   87.97662285   15.39776646
  100.35968125   11.9202626 ]"	849	17
6	6	0.811278124459	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.5  0.   0.   4.5
  0.   0. ]"	15	17
109	5	3.06144739221	"[ 32.86068039   8.34603629   4.53721376   0.77110445   9.71528165
  25.75523295   0.           3.06898178   1.81962451   1.32170233
   1.123715     1.85955654   3.19700587   8.54461901   1.31749463
   4.55292167   0.20882917]"	888	17
14218	2	3.87775477456	"[  898.84935253   109.33948819   875.96038399   584.74018289   520.34455728
   855.17972458   172.58804242   208.12764802   846.45095344   922.45696921
   972.58696491  1858.93700444  1386.49081655   947.3176525   1094.73934739
  1128.79272176   835.09818989]"	1873	17
2	7	1.22098124079	"[ 0.          0.          0.11428571  0.02857143  0.22857143  1.51428571
  0.          0.          0.          0.          0.          0.          0.
  0.11428571  0.          0.          0.        ]"	35	17
5	6	2.19001563527	"[ 1.          0.          2.14705882  0.05882353  0.11764706  0.5         0.
  0.          1.          0.          0.          0.          0.05882353
  0.11764706  0.          0.          0.        ]"	23	17
2	6	2.49418604562	"[ 0.01030928  0.01030928  0.          0.          0.          0.02061856
  0.          0.          0.11340206  0.02061856  0.29968006  0.11340206
  0.25488802  0.88873089  0.07216495  0.19587629  0.        ]"	101	17
23	6	2.00088584508	"[  2.18085183e+00   7.87401575e-03   1.54497733e-02   3.08995466e-02
   6.99713672e-02   1.56657122e-01   0.00000000e+00   6.66666667e-02
   0.00000000e+00   6.72106896e-01   6.42328800e-02   2.54120735e+00
   1.51515152e-02   5.64232880e-01   1.35592221e+01   2.78279647e+00
   2.72679551e-01]"	180	17
3	6	1.71703318891	"[ 0.          0.          0.          0.          0.14285714  0.          0.
  0.          0.          0.          1.28571429  1.          0.
  0.57142857  0.          0.          0.        ]"	15	17
54	6	1.07687692727	"[  0.           0.           0.           0.           0.           0.           0.
   0.          32.58333333   0.           0.           0.          20.41666667
   0.           0.           1.           0.        ]"	56	17
19	6	1.51548629258	"[  0.           0.16666667   0.           0.           0.           0.           0.
   0.           0.           0.           0.          11.6869281    0.
   0.2          2.0375817    0.4          4.50882353]"	58	17
19	7	1.84128596704	"[ 8.23300971  0.          6.07350902  3.30097087  1.02912621  0.03883495
  0.          0.          0.          0.          0.          0.          0.
  0.02912621  0.          0.29542302  0.        ]"	114	17
58	4	2.16446016791	"[  1.00000000e+00   2.50000000e-01   0.00000000e+00   0.00000000e+00
   6.00152905e-02   1.29870130e-02   3.22580645e-02   0.00000000e+00
   0.00000000e+00   1.61413161e+00   1.44288412e+00   4.76360691e+00
   2.08243930e+00   3.16292347e-01   5.92290892e+00   8.78437330e+00
   3.17181031e+01]"	224	17
113	4	0.830930605766	"[  0.           0.           0.           0.           0.           0.
   0.66666667   0.           0.81818182   0.          91.75        19.
   0.18181818   0.           0.33333333   0.25         0.        ]"	71	17
84	5	3.23814508659	"[  1.61515239   1.5          0.27619048   1.           3.15625464
  10.28396691   0.           0.53571429   1.72167832   0.99195804
   2.28114797  21.46726003   6.76716704   3.28612221  16.39090069
   8.10370977   4.62277722]"	275	17
1	6	-0.0	[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
27	5	1.29458226854	"[  0.           0.           0.           0.           0.           0.           1.
   0.           0.           0.           2.73333333  18.91666667   0.           0.
   4.35         0.           0.        ]"	23	17
4	6	2.41287102164	"[ 0.          0.          0.          0.          0.95833333  0.27840909
  0.          1.          0.18181818  0.          0.          0.          0.
  0.0625      0.          1.09469697  0.42424242]"	28	17
10	6	2.18643423817	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          2.98407849  0.          0.24739195  0.28127173  1.97384501
  0.01639344  1.32369598  3.1733234   0.        ]"	89	17
5	7	0.846980345372	"[ 0.          0.          0.          0.03333333  0.          0.          0.
  0.          0.          0.36666667  0.          0.16666667  0.          0.
  4.26666667  0.          0.16666667]"	56	17
1	7	2.98424094868	"[ 0.          0.          0.18518519  0.2037037   0.03703704  0.09259259
  0.          0.11111111  0.          0.01851852  0.          0.
  0.07407407  0.18518519  0.          0.07407407  0.01851852]"	54	17
123	5	3.41808404358	"[ 34.93825894   5.52686756   9.10958874   6.73810309  12.54856995
  16.24424106   0.85772358   2.24846216   0.54166667   4.00364114
   1.03659217   6.93674587   0.81353784   4.75452781   4.72770786
   7.64937803   4.32438754]"	613	17
6	6	0.874792369148	"[ 0.          0.          0.02857143  4.46190476  0.          0.          0.
  0.          0.          1.4952381   0.          0.          0.01428571
  0.          0.          0.          0.        ]"	75	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
96	4	2.42234997225	"[  0.           0.           0.           0.           0.           0.           0.
   0.04166667  17.52470311   0.11111111  35.37126149  18.7         13.23459096
   4.           3.75         1.66666667   1.6       ]"	211	17
26	3	1.95137955541	"[  0.           0.1          0.           0.           0.           0.           0.
   0.           0.           0.           5.3452381   11.75714286   0.
   0.04761905   0.24761905   4.57380952   3.92857143]"	64	17
30	6	2.54683662038	"[  1.           0.           0.           0.05         0.           0.2
   0.           1.06666667   8.38462616   0.12171946   2.84835116
   1.71025641  11.68371579   0.3254902    1.           0.83364968
   0.77552448]"	150	17
17	6	2.77704822253	"[ 2.08333333  0.25        0.08333333  0.          0.83333333  6.04166667
  0.          1.04166667  2.25        0.          0.          0.
  1.95833333  0.95833333  0.          1.5         0.        ]"	40	17
229	3	2.15771713448	"[  8.33333333e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
   6.71943698e+01   0.00000000e+00   1.02079584e+02   1.45578967e+01
   1.94993997e+01   9.13611111e+00   3.59559387e+00   9.44704435e+00
   3.40666667e+00]"	196	17
28	7	2.7792062286	"[ 0.          0.          0.          1.02439024  0.07702182  1.88596491
  0.          0.04878049  9.84721088  0.33333333  4.12878788  4.48444976
  0.75252849  0.66035516  0.43181818  3.72727273  0.59808612]"	148	17
45	6	2.85619167366	"[  7.6189676    0.15514905  15.12579362   6.13878928   3.2497587
   3.01410147   0.           1.56988688   0.           0.           0.36111111
   0.           0.54872837   4.71299222   1.22222222   1.2243694
   0.05813008]"	238	17
8	7	0.82758642574	"[ 0.          0.06666667  0.          0.25        6.74444444  0.87222222
  0.          0.          0.          0.          0.          0.          0.
  0.06666667  0.          0.          0.        ]"	20	17
7	7	1.78802627789	"[ 0.16263736  0.18246753  1.02272727  0.          3.47292707  2.05959041
  0.          0.          0.          0.          0.          0.          0.
  0.07692308  0.          0.02272727  0.        ]"	70	17
2	6	0.811278124459	"[ 0.   0.   0.   0.   0.5  1.5  0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	4	17
49	6	2.68467736858	"[  0.           0.21923077   0.06666667   0.26492537   0.28333333
   1.08333333   0.           0.           2.46581197   8.20872311
   2.35470085  19.04180602   0.9422758    0.09615385   4.88055874
   1.78803419   7.304446  ]"	220	17
56	6	2.35008316546	"[  1.88171578e+01   1.00884956e+00   2.17036070e+01   2.81283186e+00
   1.70485385e+00   3.87410164e+00   0.00000000e+00   2.42424242e-01
   0.00000000e+00   0.00000000e+00   8.84955752e-03   6.76991150e-02
   3.85472934e-01   4.52323488e-01   1.76991150e-02   2.87758112e+00
   2.02654867e+00]"	209	17
7	6	3.0400449406	"[ 0.02380952  0.14285714  0.          1.          0.33333333  0.0952381   0.
  0.21428571  0.          0.42857143  0.          0.28571429  1.0952381
  1.9047619   1.          0.02380952  0.45238095]"	56	17
1	6	0.918295834054	"[ 0.          0.          0.          0.33333333  0.          0.          0.
  0.          0.          0.66666667  0.          0.          0.          0.
  0.          0.          0.        ]"	3	17
1388	4	3.48899899492	"[  14.54730155    5.54449453    5.28577444   14.80684044   15.01434463
   38.26160078    6.33333333   17.81638664  152.5492353   123.29890817
  140.96899304  196.45688788  164.26941497   85.39677776  121.6387407
  207.6690315    78.14193432]"	1048	17
2	4	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.]	7	17
1	7	1.6577427265	"[ 0.          0.11111111  0.22222222  0.          0.11111111  0.55555556
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]"	9	17
16	5	1.78591492313	"[ 0.          0.          0.          0.          0.          0.
  3.54166667  0.          0.          0.          0.          4.45833333
  0.          0.          0.          1.11111111  6.88888889]"	29	17
81	5	2.99715644596	"[  5.11111111e+00   0.00000000e+00   4.16666667e-02   4.54545455e-01
   2.00000000e-01   2.77777778e-02   7.14285714e-02   2.19444444e+00
   4.04484127e+00   9.58712121e+00   4.64087302e+00   2.95992063e+01
   2.23015873e+00   2.84325397e+00   8.19841270e+00   3.30753968e+00
   8.44761905e+00]"	205	17
8	6	2.73661235692	"[ 0.00625     0.00625     0.          0.00625     1.17926357  1.41647979
  0.          0.07142857  0.1179402   0.0125      0.18028101  2.55276163
  0.02950581  0.72805233  0.33003876  1.22748477  0.13551357]"	258	17
149	6	1.89048719888	"[  0.00000000e+00   9.61996779e-01   2.33333333e-01   0.00000000e+00
   2.15625000e-01   4.37500000e-01   3.35191926e+00   0.00000000e+00
   8.72727273e-01   0.00000000e+00   2.24924928e+01   9.13595573e+01
   5.45454545e-02   1.75520833e+00   5.29874228e+00   5.67416160e+00
   1.62921905e+01]"	264	17
7587	2	3.60977997469	"[  597.93165618    77.024694     215.25600615   206.80724675   263.57088345
   528.77365389    42.8546467    148.52394209   690.47645974   152.91060336
   525.13030332   512.85824179  1868.8307404    597.69917403   280.37130392
   645.55481279   232.42563144]"	1861	17
3	4	2.57305176027	"[ 0.01785714  0.          0.          0.          0.02        1.15571429
  0.          0.          0.37785714  0.          0.425       0.54
  0.11357143  0.03571429  0.20071429  0.07571429  0.03785714]"	97	17
1	7	0.554062444579	"[ 0.          0.          0.          0.          0.          0.03278689
  0.          0.          0.90163934  0.          0.          0.
  0.06557377  0.          0.          0.          0.        ]"	61	17
2752	3	3.73569613248	"[  89.57623349   14.07697887   22.01791711   77.30135851   59.04989895
  137.35898816   35.44325023   62.97690778  171.07051705  329.97306118
  234.45821611  307.5115972   349.31120209  199.67145664  266.34040954
  224.35263511  171.50937196]"	1380	17
3	6	1.38294471032	"[ 0.          0.          0.          0.          0.175       0.025       0.
  0.          0.          0.025       0.025       0.06666667  0.          0.
  0.          0.63333333  2.05      ]"	60	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
2	5	0.413806760164	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.83333333  0.          0.16666667
  0.          0.          0.          0.        ]"	7	17
2	6	1.5	"[ 0.5  0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.
  0.   0. ]"	5	17
1	7	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]	1	17
8	3	2.42798999369	"[ 1.52        0.          0.          0.          0.02        1.06        0.
  0.09090909  0.          0.09090909  0.          0.08        0.          0.
  1.43        2.68818182  1.02      ]"	60	17
2	5	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.]	2	17
6	5	0.954434002925	"[ 0.    0.    3.75  2.25  0.    0.    0.    0.    0.    0.    0.    0.    0.
  0.    0.    0.    0.  ]"	8	17
687	4	3.10613865811	"[  2.75333132e+01   1.73770446e+00   4.36733057e-01   1.31560446e-01
   1.32207751e+01   2.24609224e+01   0.00000000e+00   4.06313754e+00
   1.10599198e+02   3.98374727e+00   9.73887967e+01   4.64339343e+01
   1.99750141e+02   5.05939500e+01   3.34605340e+01   5.68215707e+01
   1.83839809e+01]"	848	17
5	7	0.918295167385	"[ 0.          0.          0.          0.          0.          0.
  1.66666667  0.          0.          0.          0.          3.33333333
  0.          0.          0.          0.          0.        ]"	7	17
121	2	2.20264973322	"[  0.           0.           0.           0.           0.           1.
   5.88095238   0.           0.19047619   0.          23.15119048
  60.17813853   0.           3.39047619   4.78571429   9.34880952
  13.07424242]"	148	17
5	7	1.60114532319	"[ 0.01298701  0.          0.          0.          0.          0.          0.
  0.          1.7478355   0.          1.45562771  0.          1.78354978
  0.          0.          0.          0.        ]"	79	17
86	6	3.57758732986	"[  8.6902834    2.27272727   6.31410256   5.58333333   0.9          3.7969697
   1.           0.1         17.40025917   0.           3.86111111   7.5
   3.66058612   5.64072302   2.59090909  10.84808612   5.84090909]"	207	17
8450	3	3.65222702664	"[  313.59703842    96.67195475   122.6754937    214.67079957   170.44317627
   292.7188911     76.47026762    70.95251057   770.10412437   300.76364562
   553.01612837  1278.73552275  1211.49560859   627.34371154   628.61898001
  1068.46848235   653.2536644 ]"	1933	17
13	6	2.24826022139	"[ 3.88587571  0.          3.25536723  3.49152542  0.2         1.10056497
  0.          0.          0.          0.          0.          0.          0.
  0.06666667  0.          1.          0.        ]"	74	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	1	17
10	5	1.68547529723	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  3.  5.  0.  0.  0.  0.]	15	17
116	5	3.15071476244	"[  0.           0.           0.21184317   5.89590077   1.14285714
   1.14285714   1.48571429   1.           3.16742072  11.94624031
   9.9824356   29.93551357   7.26487826   6.04290338   8.95400539
   2.49885882  25.32857143]"	544	17
7	5	0.315997132978	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.4
  0.   6.6]"	35	17
13	7	2.80160531274	"[ 0.2         0.16666667  0.          2.01886792  0.40440252  0.21886792
  0.          0.          2.82586478  0.          1.16666667  0.
  3.44205975  1.22327044  0.          1.33333333  0.        ]"	85	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	2	17
2	7	1.91997309402	"[ 0.6  0.   0.   0.   0.   0.   0.   0.2  0.   0.   0.   0.1  0.9  0.   0.2
  0.   0. ]"	15	17
