VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES	FDR
spectra-00000_PSM_250_E4JKZ81USM	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28904	29359	664	Microcyclamide_7806A_Microcyclamide_7806A	6	1.2e-08	534.226	495.295	-1	M+H	1	CCC(C)C1c2nc(cs2)C(=O)NC(C)C(=O)OC(C)C(C(=O)NC(C(C)C)c2nc(co2)C(=O)N1)N	2.61
spectra-00000_PSM_251_NEYME9V88Q	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	51662	52598	3235	Patellamide_G_Patellamide_G	7	1.2e-08	794.324	351.724	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)O)C(=O)NC(C)c2nc(cs2)C(=O)NC(CC(C)C)C2=NC(C(C)O2)C(=O)NC(Cc2ccccc2)c2nc(cs2)C(=O)N1	2.02
spectra-00000_PSM_252_E1X2MOKMSZ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29149	29607	1445	Serinocyclin_A_4''-Deoxy	6	1.3e-08	656.313	354.208	-1	M+2H	2	C(CCN)CC1C(=O)NCCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC2(CC2)C(=O)N2CC(CC2C(=O)NC(CO)C(=O)N1)O	2.00
spectra-00000_PSM_253_M6H68W3720	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43835	44610	6853	Ceratospongamide_Ceratospongamide	6	1.4e-08	767.347	420.207	-1	M+2H	2	CCC(C)C1C2=NC(C(C)O2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.98
spectra-00000_PSM_254_JDTDNH59TC	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40927	41634	1453	Isaridins_Stereoisomer	7	1.4e-08	703.394	319.195	-1	M+2H	2	CC(C)CC1C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCCC(=O)O1	1.96
spectra-00000_PSM_255_B4NRWZUHPJ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	51745	52681	6853	Ceratospongamide_Ceratospongamide	6	1.4e-08	767.347	415.214	-1	M+2H	2	CCC(C)C1C2=NC(C(C)O2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.94
spectra-00000_PSM_256_DT95BXMTQE	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	48875	49753	5388	Daitocidin_Daitocidin_A1	6	1.4e-08	881.511	385.754	-1	M+2H	2	CC(C)CC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)OC(C)CC(=O)NC(CCC(=O)O)C(=O)N1	1.92
spectra-00000_PSM_257_5LNX1C8C4V	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	31949	32450	8508	Cycloamanide_B	6	1.5e-08	835.427	471.257	-1	M+2H	2	C1(=O)N2C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3C(C(=O)NC1C(CC)C)CCC3)Cc1ccccc1)Cc1ccccc1)Cc1ccccc1)CO)CCC2	1.90
spectra-00000_PSM_258_CW7IU7DJFC	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49447	50342	8857	Stenothricin_component_I;_Stenothricin;	6	1.6e-08	1117.57	529.269	-1	M+2H	2	S(=O)(=O)(CC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)N/C(=C\C)/C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N(CC(=O)OC1C)C)CCCCN)CO)C(C)C)CN)CO)NC(=O)CC(=O)CCCCCCCCC(C)C)O	1.89
spectra-00000_PSM_259_97QBQBMMBY	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28853	29307	2003	Citrusin_VIII_Citrusin_VIII	6	1.6e-08	821.48	879.529	-1	M+H	1	CCC(C)C1C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CC(C)C)C(=O)N1	2.60
spectra-00000_PSM_260_94UQ0YD6I9	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49192	50079	6865	Vioprolide_C_Vioprolide_C	6	1.6e-08	848.41	458.708	-1	M+2H	2	CC=C1C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)N(C)C(C(C)C)C(=O)OCC(C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N2C(C)CC2C2=NC(CS2)C(=O)N1)O	1.87
spectra-00000_PSM_261_2YS67JIWRV	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	23159	23541	141	Isariins_Isariin_D	7	1.6e-08	539.332	207.18	-1	M+2H	2	CCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	1.85
spectra-00000_PSM_262_VFVP7704BV	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	48399	49265	2730	Peptidolipin_F_Peptidolipin_F	8	1.7e-08	781.459	434.287	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)C)C(=O)NC(C(C)OC)C(=O)OC(C)CC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N1	1.83
spectra-00000_PSM_263_XRW0MSUO9S	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	38209	38854	7637	Trichamide_Trichamide	7	1.7e-08	1098.45	500.298	-1	M+2H	2	CC(C)CC1C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)c2nc(cs2)C(=O)NC(CO)c2nc(cs2)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)N1	1.82
spectra-00000_PSM_264_R4M46XOPTM	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	48420	49286	4586	Trichodepsipeptide_B_Trichodepsipeptide_B	7	1.8e-08	674.389	395.72	-1	M+2H	2	CC(C)CC1C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)OC(C(C)C)C(=O)OC(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)N1C	1.80
spectra-00000_PSM_265_7AZE7VCOFT	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44176	44954	5418	Keenamide_A_15,16-Didehydro	6	1.8e-08	618.32	510.329	-1	M+H	1	CCC(C)C1C(=O)N2CCCC2C(=O)NCC(=O)NC(COC(C)(C)C=C)C(=O)NC(CC(C)C)c2nc(cs2)C(=O)N1	2.58
spectra-00000_PSM_266_KCMPCQGB5P	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29205	29663	1501	Lobocyclamide_A_Lobocyclamide_A	7	1.9e-08	1197.7	530.289	-1	M+2H	2	CCCCCC1CC(=O)NC(CO)C(=O)NC(=CC)C(=O)N2CC(CC2C(=O)NC(CCO)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NCC(=O)N1)O	1.79
spectra-00000_PSM_267_FUYN9HB58A	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43852	44627	6292	Tunicyclin_D_Tunicyclin_D	7	1.9e-08	900.461	493.27	-1	M+2H	2	CCC(C)C1C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2cnc[nH]2)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(=N)O)C(=O)N1	1.77
spectra-00000_PSM_268_VTZWUQVA6R	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40961	41668	5748	Unguisin_D_Unguisin_D	6	1.9e-08	738.443	386.723	-1	M+2H	2	CCC(C)C1C(=O)NC(C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCCCC(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)N1	1.75
spectra-00000_PSM_269_A28TPIA2XH	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	48886	49764	7416	B_12489_B_12489B	6	2.0e-08	1100.62	618.389	-1	M+2H	2	CCCCCC1CC(=O)NC(CN)C(=O)NC(Cc2ccccc2)C(=O)NC(CCN)C(=O)NC(=CC)C(=O)NC(CC(C)C)C(=O)NC(CN)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)O1)C(C)(C)O	1.74
spectra-00000_PSM_270_XEXIN0ID2V	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	23790	24188	6297	Microcystin_O-De-Me	7	2.0e-08	980.533	433.245	-1	M+2H	2	CC(C)CC1C(=O)NC(C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)O)C)C(C)C(=O)NC(CCC(=O)N(C)C(=C)C(=O)NC(C)C(=O)N1)C(=O)O)C(=O)O	1.72
spectra-00000_PSM_271_CO4PSE0U9J	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43941	44717	1899	Lissoclinamide_1_Lissoclinamide_1	6	2.1e-08	705.277	336.671	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.71
spectra-00000_PSM_272_6GH699DXKI	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43847	44622	6006	Malevamide_C_Malevamide_C	7	2.3e-08	1511.94	758.943	-1	M+2H	2	C#CCCCC1C(C)C(=O)OC(C(C)C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)N(C)C(COC)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(C)C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N(C)C(C(C)CC)C(=O)N1	1.69
spectra-00000_PSM_273_UXSOLSGZ3B	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43463	44226	141	Isariins_Isariin_D	6	2.3e-08	539.332	213.172	-1	M+2H	2	CCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	1.68
spectra-00000_PSM_274_EUWP5IAM32	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42312	43042	3235	Patellamide_G_Patellamide_G	6	2.3e-08	794.324	402.684	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)O)C(=O)NC(C)c2nc(cs2)C(=O)NC(CC(C)C)C2=NC(C(C)O2)C(=O)NC(Cc2ccccc2)c2nc(cs2)C(=O)N1	1.67
spectra-00000_PSM_275_5DKA8SLCAP	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28850	29304	2162	Citrusin_VI_Citrusin_VI	6	2.6e-08	794.469	665.387	-1	M+H	1	CC(C)CC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NCC(=O)N1	2.56
spectra-00000_PSM_276_XGUQR2CDEP	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49070	49955	1899	Lissoclinamide_1_Lissoclinamide_1	6	2.7e-08	705.277	300.661	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.65
spectra-00000_PSM_277_YDCYJZEJG1	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	48373	49239	2730	Peptidolipin_F_Peptidolipin_F	8	2.8e-08	781.459	434.288	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)C)C(=O)NC(C(C)OC)C(=O)OC(C)CC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)N2CCCC2C(=O)N1	1.64
spectra-00000_PSM_278_1G0XHZVZH6	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43935	44711	2053	Citrusin_V_Citrusin_V	6	2.8e-08	566.343	607.346	-1	M+H	1	CC(C)CC1C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(CO)C(=O)NCC(=O)N1	2.55
spectra-00000_PSM_279_UX5RO8MQI3	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	35819	36413	2994	Mechercharstatin_A_Mechercharstatin_A	6	3.0e-08	708.211	418.212	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)C)C(=O)NC(=C)c2nc(co2)c2nc(co2)c2nc(cs2)c2nc(co2)c2nc(c(c3ccccc3)o2)C(=O)N1	1.63
spectra-00000_PSM_280_A8U3IV0VBF	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	22583	22964	5805	Isariins_Isariin_C2	6	3.0e-08	567.363	255.694	-1	M+2H	2	CCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	1.61
spectra-00000_PSM_281_NPEO9S6CS4	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	28863	29317	4473	Verrucamides_Verrucamide_A	7	3.1e-08	1414.84	651.383	-1	M+2H	2	CCC(C)C1C(=O)N(C)C(CO)C(=O)N(C)C(C(C)CC)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NCC(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C)C(=O)NCC(=O)N1	1.60
spectra-00000_PSM_282_S9WQ8I9F1N	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	42478	43209	2003	Citrusin_VIII_Citrusin_VIII	7	3.3e-08	821.48	437.737	-1	M+2H	2	CCC(C)C1C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CC(C)C)C(=O)N1	1.59
spectra-00000_PSM_283_KSDYZJPKB8	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	50801	51727	8982	SCH-378161	6	3.4e-08	1122.63	599.857	-1	M+2H	2	C1(=O)N(C(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)N3C(C(=O)NCC(=O)N(C1C(C)C)C)CCC3)Cc1ccccc1)C(CC)C)CCC(=O)O)C)C(C)C)CCC2)C(CC)C)CCC(=O)N)C	1.57
spectra-00000_PSM_284_OWFD6N815F	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	51059	51986	1292	Argyrins_Argyrin_C	6	3.5e-08	838.322	795.405	-1	M+H	1	Cc1c(CC2C(=O)NCC(=O)NC(C)C(=O)NC(=C)C(=O)N(C)CC(=O)NC(C)c3nc(cs3)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)N2)c2c(cccc2OC)[nH]1	2.53
spectra-00000_PSM_285_B1PW8NUA2O	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43877	44652	6081	Malevamide_B_Malevamide_B	7	3.5e-08	1428.94	692.941	-1	M+2H	2	CCCC1C(C)C(=O)OC(C(C)C)C(=O)N(C)C(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(Cc2ccccc2)C(=O)N1	1.56
spectra-00000_PSM_286_LIGWFT29HL	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	34561	35122	499	Sanguinamide_A_Sanguinamide_A	7	3.6e-08	721.362	325.217	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)N1	1.55
spectra-00000_PSM_287_XHXNC02GDQ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49272	50162	4426	Raocyclamide_B_Raocyclamide_B	6	3.8e-08	568.21	503.262	-1	M+H	1	CCC(C)C1c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)NC(CO)C(=O)NC(C)c2nc(co2)C(=O)N1	2.52
spectra-00000_PSM_288_1555YTH0SR	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40615	41316	2065	Scopularide_A_Scopularide_A	6	3.8e-08	671.426	361.723	-1	M+2H	2	CCCCCCC(C)C1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)O1	1.54
spectra-00000_PSM_289_N9VU63R2P0	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	29127	29584	5297	Serinocyclin_A_Serinocyclin_A	6	3.8e-08	672.308	354.209	-1	M+2H	2	C(CN)C(CC1C(=O)NCCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC2(CC2)C(=O)N2CC(CC2C(=O)NC(CO)C(=O)N1)O)O	1.53
spectra-00000_PSM_290_BXKRT5KC3K	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	27090	27517	6205	Prepatellamide_A_Prepatellamide_A	6	3.8e-08	760.34	382.706	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)O)C(=O)NC(C(C)C)c2nc(cs2)C(=O)NC(C(C)CC)C2=NC(CO2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.52
spectra-00000_PSM_291_MNAMB3H9JR	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	13644	13798	5330	Wewakazole_Wewakazole	6	3.9e-08	1140.54	541.322	-1	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.50
spectra-00000_PSM_292_3QOBINWP6H	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43998	44775	1899	Lissoclinamide_1_Lissoclinamide_1	6	4.2e-08	705.277	322.691	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.49
spectra-00000_PSM_293_1TKEL16MGE	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	54629	55605	7562	Kulokainalide_1_Kulokainalide_1	6	4.3e-08	890.515	410.803	-1	M+2H	2	C#CCCCC1C(C)(C)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)O1	1.48
spectra-00000_PSM_294_9UOON8PV7G	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40353	41050	141	Isariins_Isariin_D	6	4.5e-08	539.332	248.188	-1	M+2H	2	CCCCC1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)O1	1.47
spectra-00000_PSM_295_D3UIACYXVJ	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	40967	41674	8589	Emericellamide_B	7	4.8e-08	651.457	305.181	-1	M+2H	2	O1[C@@H]([C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C1=O)C)C)CC(C)C)C(C)C)C)[C@H](C[C@H](CCCCCC)C)C	1.46
spectra-00000_PSM_296_UFT037WEGF	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	37596	38232	7256	Aureobasidins_Aureobasidin_S1	6	4.9e-08	1134.64	605.296	-1	M+2H	2	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(CCS(=O)C)C(=O)N(C)C(C(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C(=O)O1)C(C)(C)O	1.45
spectra-00000_PSM_297_2XH51J7ZKE	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	13447	13600	1501	Lobocyclamide_A_Lobocyclamide_A	7	4.9e-08	1197.7	542.797	-1	M+2H	2	CCCCCC1CC(=O)NC(CO)C(=O)NC(=CC)C(=O)N2CC(CC2C(=O)NC(CCO)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NCC(=O)N1)O	1.44
spectra-00000_PSM_298_L9ZWZ9NEJ3	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44851	45640	1593	Glycinocin_Glycinocin_D	6	5.1e-08	1232.63	558.277	-1	M+2H	2	CC(C)CCCCCCCCCC=CC(=O)NC(CC(=O)O)C(=O)NC1CNC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C2CCCCN2C1=O	1.43
spectra-00000_PSM_299_BPQWYMCWMF	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	37855	38495	2003	Citrusin_VIII_Citrusin_VIII	6	5.7e-08	821.48	406.235	-1	M+2H	2	CCC(C)C1C(=O)NC(C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CC(C)C)C(=O)N1	1.42
spectra-00000_PSM_300_XI6NT92OZ9	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	49263	50152	9151	hymenamide_K	6	5.7e-08	1006.49	475.29	-1	M+2H	2	[C@@H]1(C(=O)N[C@H](C(=O)N2[C@H](C(=O)N[C@@H](Cc3ccc(cc3)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)Cc1c3c([nH]c1)cccc3)CCC2)C(C)C)C	1.41
spectra-00000_PSM_301_RBAZJAM7ZF	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43872	44647	9669	theonellapeptolide_VI	6	5.8e-08	1389.92	760.942	-1	M+2H	2	CC[C@@H]([C@H]1C(=O)N(CCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H]([C@@H](C)CC)C(=O)O[C@H](C)[C@@H](C(=O)NCCC(=O)N[C@@H](C(=O)N1C)CC(C)C)NC(=O)[C@@H](CC(C)C)N(C(=O)[C@@H](NC(=O)COC)C(C)C)C)C)C(C)C)[C@H](CC)C)C)C	1.40
spectra-00000_PSM_302_MXC3FU1J21	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43937	44713	1899	Lissoclinamide_1_Lissoclinamide_1	6	5.9e-08	705.277	336.671	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.39
spectra-00000_PSM_303_ETOPUNPD6Q	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43908	44684	5330	Wewakazole_Wewakazole	6	6.5e-08	1140.54	560.765	-1	M+2H	2	CCC(C)C1c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)c2nc(c(C)o2)C(=O)NC(Cc2ccccc2)c2nc(co2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N1	1.38
spectra-00000_PSM_304_SJCOUX6WGG	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	50370	51284	6205	Prepatellamide_A_Prepatellamide_A	6	6.6e-08	760.34	410.688	-1	M+2H	2	CCC(C)C1C(=O)NC(C(C)O)C(=O)NC(C(C)C)c2nc(cs2)C(=O)NC(C(C)CC)C2=NC(CO2)C(=O)NC(C(C)C)c2nc(cs2)C(=O)N1	1.37
spectra-00000_PSM_305_Z2YIQS8QYM	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	44181	44959	1578	Myriastramide_A_Myriastramide_A	8	7.3e-08	854.433	440.25	-1	M+2H	2	CCC(C)C1c2nc(c(C)o2)C(=O)NC(Cc2ccc(cc2)OCC=C(C)C)C(=O)N2CCCC2c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1	1.36
spectra-00000_PSM_306_QBS8SN4XL4	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	6629	6683	182	Zelkovamycin_Zelkovamycin	6	7.8e-08	779.306	321.205	-1	M+2H	2	CCC1C(=O)NC(=CC)C(=O)N(C)CC(=O)NC(C)c2nc(cs2)C(=O)NC(Cc2c[nH]c3c2cccc3OC)C(=O)NC(C)(C(=O)C)C(=O)NCC(=O)N1	1.35
spectra-00000_PSM_307_SM32U4GIRV	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	43097	43845	6567	Ternatin_Ternatin	6	7.9e-08	737.505	351.24	-1	M+2H	2	CCC(C)C1C(=O)N(C)C(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N(C)C(C)C(=O)N(C)C(C)C(=O)NC(C(C(C)C)O)C(=O)N1	1.34
spectra-00000_PSM_308_HV0YYTY4V7	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	50151	51061	6707	Preulicyclamide_Preulicyclamide	7	8.0e-08	695.256	314.118	-1	M+2H	2	CCC(C)C1c2nc(cs2)C(=O)NC(C)c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)N1	1.33
spectra-00000_PSM_309_4B4S6VZY00	929ce9411f684cf8abd009670b293a33/spectra/specs_ms.mgf	35859	36455	1578	Myriastramide_A_Myriastramide_A	6	8.1e-08	854.433	367.183	-1	M+2H	2	CCC(C)C1c2nc(c(C)o2)C(=O)NC(Cc2ccc(cc2)OCC=C(C)C)C(=O)N2CCCC2c2nc(co2)C(=O)NC(C)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)N1	1.32
